k,t,x,y,z
0,0,-887,-2476,-2600
1,0.019999999999996,-887,-2476,-2600
2,0.039999999999992,-887,-2477,-2599
3,0.0600000000000023,-887,-2478,-2599
4,0.0799999999999983,-886,-2478,-2600
5,0.0999999999999943,-885,-2478,-2600
6,0.11999999999999,-884,-2478,-2600
7,0.140000000000001,-883,-2477,-2601
8,0.159999999999997,-883,-2476,-2602
9,0.179999999999993,-883,-2476,-2601
10,0.200000000000003,-883,-2477,-2600
11,0.219999999999999,-885,-2478,-2599
12,0.239999999999995,-886,-2478,-2599
13,0.259999999999991,-887,-2478,-2599
14,0.280000000000001,-889,-2478,-2599
15,0.299999999999997,-889,-2478,-2600
16,0.319999999999993,-889,-2478,-2601
17,0.340000000000003,-889,-2477,-2602
18,0.359999999999999,-888,-2476,-2602
19,0.379999999999995,-888,-2476,-2602
20,0.399999999999991,-888,-2476,-2602
21,0.420000000000002,-888,-2476,-2602
22,0.439999999999998,-889,-2477,-2602
23,0.459999999999994,-890,-2478,-2602
24,0.480000000000004,-889,-2478,-2602
25,0.5,-888,-2478,-2602
26,0.519999999999996,-887,-2478,-2603
27,0.539999999999992,-886,-2477,-2603
28,0.560000000000002,-886,-2477,-2601
29,0.579999999999998,-886,-2478,-2601
30,0.599999999999994,-886,-2477,-2602
31,0.61999999999999,-886,-2476,-2602
32,0.640000000000001,-886,-2477,-2602
33,0.659999999999997,-886,-2478,-2602
34,0.679999999999993,-887,-2478,-2602
35,0.700000000000003,-888,-2478,-2602
36,0.719999999999999,-887,-2477,-2602
37,0.739999999999995,-886,-2476,-2602
38,0.759999999999991,-887,-2476,-2602
39,0.780000000000001,-887,-2476,-2603
40,0.799999999999997,-886,-2476,-2605
41,0.819999999999993,-887,-2477,-2606
42,0.840000000000003,-887,-2478,-2605
43,0.859999999999999,-887,-2478,-2604
44,0.879999999999995,-888,-2478,-2604
45,0.899999999999991,-887,-2478,-2604
46,0.920000000000002,-886,-2478,-2603
47,0.939999999999998,-886,-2478,-2603
48,0.959999999999994,-887,-2477,-2603
49,0.980000000000004,-888,-2476,-2602
50,1,-888,-2475,-2602
51,1.02,-887,-2474,-2603
52,1.03999999999999,-886,-2475,-2604
53,1.06,-890,-2476,-2604
54,1.08,-892,-2476,-2604
55,1.09999999999999,-888,-2476,-2602
56,1.11999999999999,-886,-2476,-2601
57,1.14,-887,-2477,-2602
58,1.16,-888,-2479,-2602
59,1.17999999999999,-888,-2480,-2601
60,1.2,-888,-2480,-2601
61,1.22,-888,-2480,-2602
62,1.23999999999999,-888,-2480,-2603
63,1.25999999999999,-888,-2479,-2603
64,1.28,-888,-2478,-2603
65,1.3,-888,-2477,-2603
66,1.31999999999999,-888,-2476,-2600
67,1.34,-888,-2477,-2598
68,1.36,-888,-2477,-2598
69,1.38,-888,-2476,-2598
70,1.39999999999999,-888,-2476,-2599
71,1.42,-888,-2476,-2600
72,1.44,-887,-2476,-2599
73,1.45999999999999,-886,-2476,-2598
74,1.48,-886,-2476,-2598
75,1.5,-886,-2476,-2598
76,1.52,-886,-2476,-2598
77,1.53999999999999,-886,-2476,-2598
78,1.56,-885,-2476,-2599
79,1.58,-885,-2477,-2600
80,1.59999999999999,-886,-2478,-2599
81,1.61999999999999,-886,-2478,-2598
82,1.64,-886,-2478,-2598
83,1.66,-886,-2477,-2597
84,1.67999999999999,-886,-2476,-2596
85,1.7,-886,-2476,-2597
86,1.72,-885,-2476,-2598
87,1.73999999999999,-885,-2476,-2598
88,1.75999999999999,-885,-2477,-2598
89,1.78,-885,-2479,-2598
90,1.8,-886,-2479,-2597
91,1.81999999999999,-886,-2478,-2597
92,1.84,-886,-2478,-2598
93,1.86,-887,-2477,-2598
94,1.88,-889,-2476,-2598
95,1.89999999999999,-890,-2476,-2598
96,1.92,-890,-2475,-2598
97,1.94,-890,-2474,-2599
98,1.95999999999999,-889,-2474,-2599
99,1.98,-888,-2475,-2598
100,2,-888,-2476,-2598
101,2.02,-888,-2476,-2598
102,2.03999999999999,-887,-2477,-2598
103,2.06,-886,-2478,-2599
104,2.08,-886,-2478,-2599
105,2.09999999999999,-888,-2479,-2597
106,2.11999999999999,-890,-2478,-2596
107,2.14,-890,-2478,-2604
108,2.16,-886,-2480,-2604
109,2.17999999999999,-884,-2479,-2597
110,2.2,-886,-2478,-2599
111,2.22,-887,-2478,-2600
112,2.23999999999999,-888,-2478,-2600
113,2.25999999999999,-889,-2478,-2600
114,2.28,-890,-2478,-2599
115,2.3,-889,-2478,-2598
116,2.31999999999999,-888,-2477,-2597
117,2.34,-887,-2476,-2596
118,2.36,-886,-2475,-2597
119,2.38,-886,-2474,-2599
120,2.39999999999999,-886,-2475,-2600
121,2.42,-886,-2477,-2599
122,2.44,-886,-2478,-2598
123,2.45999999999999,-886,-2479,-2597
124,2.48,-886,-2479,-2596
125,2.5,-886,-2479,-2596
126,2.52,-886,-2479,-2597
127,2.53999999999999,-887,-2478,-2597
128,2.56,-888,-2479,-2596
129,2.58,-887,-2479,-2595
130,2.59999999999999,-886,-2478,-2593
131,2.61999999999999,-886,-2478,-2592
132,2.64,-885,-2478,-2593
133,2.66,-885,-2478,-2594
134,2.67999999999999,-886,-2477,-2594
135,2.7,-886,-2476,-2595
136,2.72,-886,-2476,-2597
137,2.73999999999999,-887,-2476,-2599
138,2.75999999999999,-888,-2476,-2600
139,2.78,-887,-2477,-2599
140,2.8,-887,-2478,-2598
141,2.81999999999999,-888,-2479,-2598
142,2.84,-887,-2480,-2596
143,2.86,-886,-2479,-2595
144,2.88,-886,-2478,-2595
145,2.89999999999999,-886,-2478,-2594
146,2.92,-887,-2477,-2595
147,2.94,-888,-2476,-2596
148,2.95999999999999,-888,-2476,-2596
149,2.98,-887,-2476,-2596
150,3,-886,-2476,-2597
151,3.02,-887,-2476,-2597
152,3.03999999999999,-887,-2476,-2595
153,3.06,-886,-2476,-2595
154,3.08,-886,-2476,-2596
155,3.09999999999999,-886,-2477,-2595
156,3.11999999999999,-885,-2478,-2594
157,3.14,-885,-2479,-2594
158,3.16,-886,-2479,-2595
