k_start,k_end,t_start_sec,alpha,lib_id
58,124,1.14871765798811,0.316595934544943,143
324,478,6.45770855417419,0.355188286782533,190
397,464,7.91453101751157,0.358474573286639,138
423,506,8.44851149288373,0.268788277985521,163
426,487,8.50125747065868,0.312185013408362,182
442,500,8.82867288769226,0.290733187318547,127
454,531,9.05819394276792,0.432009797326538,135
460,551,9.17246169500063,0.34854534118601,170
484,563,9.65657796843617,0.368794246485477,181
496,562,9.89263530651028,0.246967362791003,64
667,746,13.3186214378817,0.164796254297293,183
1140,1243,22.7821652811037,0.429784911342965,59
1526,1625,30.5002660169278,0.265158053444656,146
1731,1811,34.5918736527426,0.227675254237057,26
1806,1878,36.1082304814268,0.442531411437434,74
1907,1968,38.1100089961643,0.315223782384597,225
1946,2009,38.8900573563524,0.191682347641359,129
2047,2112,40.9117572500603,0.371231463695284,100
2138,2210,42.7313747921687,0.201391365604689,19
2300,2377,45.9834669961758,0.329051215213066,132
2301,2374,46.0031135231745,0.228619034608068,212
2310,2391,46.1718238384552,0.31342874987244,244
2343,2418,46.834567926304,0.15836283813706,89
2353,2425,47.037080416276,0.339081180780165,19
2371,2437,47.4076559289762,0.270103119938161,204
2411,2506,48.1948930536326,0.297720003995815,157
2420,2493,48.3711453908208,0.416207337654993,87
2420,2492,48.3711801447038,0.275759170826826,14
2423,2496,48.4389558780123,0.442579094023113,116
2425,2533,48.4825561891587,0.290180830213481,218
2445,2517,48.8852755724408,0.178995482937795,74
2485,2679,49.6700105279571,0.166608721985366,53
2507,2588,50.1242026769962,0.165735238914444,113
2523,2600,50.4455042537401,0.167460384793212,179
2550,2627,50.9811672671671,0.353183005830104,179
2555,2646,51.0709139732019,0.355828326741046,81
2590,2662,51.7730658066627,0.438254069576071,117
2598,2661,51.9417899069091,0.298972978927118,40
2736,2806,54.6980469872385,0.332596204967653,104
2866,2932,57.3084454751486,0.228909532670517,219
3076,3145,61.4989330967784,0.316471530518091,16
3113,3204,62.2467113513632,0.331024715359245,170
3138,3234,62.7345468126995,0.169476763995206,168
3173,3249,63.4489003374876,0.227540415598812,118
3174,3319,63.4505109343773,0.436273880328428,151
3193,3284,63.841259801743,0.230228309235641,81
3233,3297,64.6423224252238,0.226922784445213,17
3233,3320,64.6432635492814,0.396128568339759,207
3234,3301,64.6551848956755,0.280979798527958,31
3259,3338,65.152564454756,0.372234695458637,181
3268,3366,65.3398643216312,0.330857540602221,236
3289,3356,65.759693445816,0.303792231344682,138
3341,3410,66.7997236076881,0.41856527686747,126
3371,3442,67.3936099467377,0.229824578834051,86
3438,3503,68.7453668949704,0.245429419791834,12
3592,3668,71.8203173711795,0.190876546651994,200
3602,3675,72.0292696708255,0.264888823506894,212
3607,3688,72.1216486133295,0.373075328040864,233
3645,3741,72.8783254607563,0.278996101708553,168
3648,3727,72.9326451664885,0.163039066962713,181
3692,3766,73.8257652055142,0.440975607955425,193
3703,3784,74.0396161115806,0.321161921118373,120
3716,3807,74.2994557044603,0.235065687323585,197
3721,3802,74.3969738342086,0.396677762706827,171
3731,3810,74.6034645060517,0.348543816052966,67
3762,3845,75.2148114717993,0.206999286072525,189
3790,3856,75.7756782018929,0.399735217546972,205
3806,3872,76.1005738696823,0.294376787197073,50
3811,3894,76.2086037764038,0.283855397768157,189
3824,3888,76.4510713720302,0.250343338523617,202
