k,t,x,y,z
0,0,-356,-1522,-1938
1,0.02,-356,-1522,-1938
2,0.04,-357,-1522,-1937
3,0.06,-357,-1523,-1935
4,0.08,-356,-1524,-1934
5,0.1,-356,-1524,-1934
6,0.12,-356,-1524,-1934
7,0.14,-356,-1524,-1934
8,0.16,-356,-1524,-1934
9,0.18,-356,-1525,-1934
10,0.2,-356,-1526,-1935
11,0.22,-356,-1526,-1937
12,0.24,-356,-1525,-1939
13,0.26,-357,-1525,-1939
14,0.28,-358,-1526,-1939
15,0.3,-358,-1525,-1940
16,0.32,-358,-1524,-1940
17,0.34,-359,-1524,-1940
18,0.36,-360,-1524,-1940
19,0.38,-360,-1524,-1940
20,0.4,-360,-1523,-1941
21,0.42,-359,-1522,-1941
22,0.44,-358,-1522,-1940
23,0.46,-358,-1523,-1939
24,0.48,-358,-1524,-1938
25,0.5,-358,-1524,-1938
26,0.52,-358,-1524,-1938
27,0.54,-357,-1524,-1938
28,0.56,-356,-1524,-1937
29,0.58,-356,-1524,-1937
30,0.6,-356,-1524,-1938
31,0.62,-356,-1524,-1939
32,0.64,-357,-1523,-1940
33,0.66,-358,-1522,-1940
34,0.68,-357,-1522,-1941
35,0.7,-356,-1523,-1941
36,0.72,-356,-1524,-1941
37,0.74,-356,-1524,-1941
38,0.76,-356,-1524,-1939
39,0.78,-356,-1524,-1939
40,0.8,-356,-1524,-1939
41,0.82,-356,-1525,-1938
42,0.84,-356,-1526,-1936
43,0.86,-356,-1525,-1935
44,0.88,-356,-1524,-1936
45,0.9,-357,-1524,-1937
46,0.92,-357,-1523,-1939
47,0.94,-356,-1522,-1939
48,0.96,-356,-1522,-1938
49,0.98,-356,-1522,-1938
50,1,-356,-1522,-1938
51,1.02,-356,-1521,-1939
52,1.04,-356,-1520,-1940
53,1.06,-356,-1521,-1939
54,1.08,-356,-1522,-1938
55,1.1,-356,-1522,-1938
56,1.12,-355,-1522,-1938
57,1.14,-357.301955985542,-1523.34381929644,-1940.43807215212
58,1.16,-356.342085059512,-1523.58378702795,-1938.71816895759
59,1.18,-356.579323927142,-1526.6376730273,-1937.08350724639
60,1.2,-352.923238438234,-1526.8776407588,-1934.95817768524
61,1.22,-349.912547047454,-1526.90247712427,-1933.8328481241
62,1.24,-347.612215194238,-1526.92731348973,-1932.68268219749
63,1.26,-345.09675197498,-1526.0419516601,-1931.53251627088
64,1.28,-343.22668285385,-1524.48635936687,-1931.59748171032
65,1.3,-343.72191102537,-1523.14589843968,-1933.11754624731
66,1.32,-344.217139196891,-1522.21086387912,-1933.39764305278
67,1.34,-342.562201441804,-1522.01102522158,-1931.76754166316
68,1.36,-341.501837320095,-1521.57121883254,-1930.68234117599
69,1.38,-340.515982294781,-1519.70114971141,-1931.29220751787
70,1.4,-339.200357733059,-1517.40081785819,-1931.1172052258
71,1.42,-338.745258635509,-1512.97515644383,-1927.76720064165
72,1.44,-341.300850928738,-1507.71380593076,-1924.11226288657
73,1.46,-346.082265978789,-1504.3626536128,-1923.0874265211
74,1.48,-350.293943760926,-1502.75738858864,-1923.51768925319
75,1.5,-354.960720640613,-1502.70771585771,-1924.37821471736
76,1.52,-359.486875250651,-1502.63320676132,-1925.02360881549
77,1.54,-363.634238078442,-1498.1094017683,-1929.90386515916
78,1.56,-367.180433610531,-1499.11237335691,-1929.63796055824
79,1.58,-370.08123504449,-1501.18803018713,-1930.20477346741
80,1.6,-375.11029039834,-1502.31335974827,-1935.4359208928
81,1.62,-381.469115288597,-1502.03915889016,-1935.64405580753
82,1.64,-385.797207866025,-1502.81280690818,-1931.09215845376
83,1.66,-386.363444320163,-1509.87427153384,-1924.51542473453
84,1.68,-386.474581676751,-1518.11183895552,-1920.25134398841
85,1.7,-386.787234649855,-1519.38968234699,-1924.81226095021
86,1.72,-385.098787119009,-1525.00319122223,-1927.29109590928
87,1.74,-384.356594764665,-1532.09648866467,-1924.02533820417
88,1.76,-383.289957542488,-1532.68683813342,-1924.74706525349
89,1.78,-377.581474265829,-1534.28490740434,-1927.17143203821
90,1.8,-368.999997509292,-1536.89899273461,-1925.30798221529
91,1.82,-360.630303377076,-1528.8401277207,-1929.47578875412
92,1.84,-357.105642698601,-1519.39002854473,-1934.69734011645
93,1.86,-350.051571834891,-1512.51622704667,-1936.24709444363
94,1.88,-359.733807276907,-1516.92642146237,-1941.0118744607
95,1.9,-361.369496626824,-1517.32205782255,-1942.35811128307
96,1.92,-363.316303129158,-1516.73843019282,-1943.09434828956
97,1.94,-365.451128131489,-1513.12919828728,-1947.3754861985
98,1.96,-367.354747727108,-1510.99836602407,-1952.37108400039
99,1.98,-369.985689895843,-1512.52384663219,-1953.68886501051
100,2,-372.403036519221,-1510.78708767803,-1950.66145030173
101,2.02,-370.363294546216,-1506.68029663949,-1948.60538690621
102,2.04,-367.863170878526,-1507.70203413313,-1949.30707927861
103,2.06,-369.471827748206,-1509.11499339938,-1948.84599657039
104,2.08,-370.979355953499,-1515.40093272369,-1949.34087730732
105,2.1,-369.651509292282,-1523.88126740396,-1947.69987056631
106,2.12,-366.602278076753,-1525.49015784685,-1945.0884349825
107,2.14,-363.885773145258,-1527.25349532993,-1945.48955920376
108,2.16,-361.570595257368,-1527.28632610985,-1946.36692661895
109,2.18,-353.241950208111,-1527.09117523301,-1945.08636374586
110,2.2,-345.931655700106,-1525.25967958458,-1943.18266376443
111,2.22,-344.006190994585,-1523.75988499008,-1942.07049627467
112,2.24,-344.507055342171,-1523.93475380815,-1941.65642763543
113,2.26,-346.40352881949,-1522.39820714421,-1942.74091961275
114,2.28,-346.82733295781,-1520.92342694867,-1944.11399610805
115,2.3,-347.488253291197,-1519.29223744455,-1945.90982182957
116,2.32,-348.755553993683,-1518.44591657439,-1948.59269976154
117,2.34,-350.236450241525,-1518.70815613667,-1948.90173328786
118,2.36,-351.931709945067,-1516.73042796744,-1949.56368233525
119,2.38,-354.129917622292,-1515.18373044065,-1951.65589411473
120,2.4,-354.727535666595,-1514.87700064535,-1953.58881781875
121,2.42,-349.334155306243,-1514.98178725218,-1952.60554573247
122,2.44,-350.731300256663,-1515.30320255008,-1954.821898687
123,2.46,-352.338421305657,-1515.75468220085,-1956.14120312836
124,2.48,-352.468485658525,-1513.66992941987,-1954.53273913316
125,2.5,-350.620053931821,-1514.30143315618,-1954.17895912295
126,2.52,-351.487878722409,-1515.86070532904,-1955.28828746573
127,2.54,-353.802040285751,-1514.57365663174,-1953.85434730554
128,2.56,-354.617641232538,-1514.99879132681,-1953.55927696335
