k_start,k_end,t_start_sec,alpha,lib_id
281,353,5.60765914648334,0.324847176367612,117
447,519,8.9203454076307,0.388803914154429,74
981,1046,19.6016966932342,0.403749289828019,114
1075,1147,21.4745933098992,0.289549991719733,19
1160,1235,23.1828959341752,0.306717268796755,89
1480,1549,29.5838165176025,0.232954636319692,153
1540,1619,30.7731219029049,0.43690261478644,67
1812,1915,36.214784162391,0.36257077710222,35
2191,2268,43.8088119094901,0.374370943278184,132
2244,2312,44.8507290120897,0.174779699532826,52
3102,3169,62.0186782577154,0.285188238600048,31
3176,3229,63.4962548584128,0.241536601244583,237
3209,3297,64.1658661151422,0.186254614407724,147
3256,3321,65.0926785316253,0.305109984090061,114
3257,3321,65.1189902680525,0.366547942859443,124
3277,3345,65.5114047410184,0.213248770527936,65
3282,3359,65.6293876716103,0.427159090949624,101
3299,3387,65.9530428196227,0.410894105811292,147
3300,3368,65.9722452762954,0.34575403930739,65
3315,3418,66.2871151958507,0.435295755298997,2
3317,3394,66.329442161834,0.436034976171025,101
3337,3405,66.7295337052086,0.426611076315682,172
3353,3417,67.0429476646561,0.369726172629695,124
3354,3430,67.0591774624344,0.156967923459868,1
3370,3449,67.3870144224984,0.155559485553254,67
3371,3435,67.4098443095068,0.301580585145287,239
3447,3505,68.9171896083273,0.209689647525107,127
3448,3517,68.9363688969891,0.295337054090575,178
3465,3538,69.2827723930504,0.234929561623464,116
3611,3677,72.1937434937471,0.274553901501283,210
4108,4160,82.1332032925995,0.201594001180188,33
4311,4401,86.2043817742195,0.183391336430654,55
4317,4394,86.3215373753421,0.273784928778929,66
4330,4421,86.5819935288951,0.15571012877336,81
4375,4452,87.4800585081683,0.181666411855867,179
4391,4470,87.7920231409017,0.298919209596302,70
4398,4478,87.9349378441468,0.39667988939463,130
4459,4555,89.1672493057624,0.152223853594037,93
4477,4553,89.527559251885,0.270250386703444,206
4508,4598,90.1470304136818,0.347895476538214,55
4517,4590,90.3171937200528,0.416110767580806,154
4528,4607,90.5408371719476,0.315121021750523,112
4534,4587,90.6529597118781,0.156210866214653,42
4540,4623,90.7834189259899,0.394072743267263,149
4565,4619,91.2712543873262,0.392672477814757,242
4566,4658,91.302394483146,0.36560678332652,103
4601,4680,92.0033175536642,0.205661783290888,128
4610,4686,92.1727638076638,0.369511991851709,71
4619,4685,92.3522065143839,0.330184740931894,30
4620,4711,92.3779673763697,0.19593384626757,123
4643,4707,92.8460096311501,0.161672536018883,28
4660,4736,93.1799711239081,0.431618643135882,79
4661,4741,93.1918924703022,0.33228295777997,26
4685,4754,93.6892720293826,0.369418535446673,16
4695,4785,93.8765718962578,0.36518866626108,188
4708,4784,94.1310356818802,0.306033168255128,1
4763,4843,95.2494758338108,0.270642040058516,107
4798,4864,95.9303175213644,0.177215868003309,205
5743,5815,114.843775631256,0.44185102500488,39
5781,5862,115.609447688239,0.428558808479353,221
6142,6218,122.810748777407,0.23716049959913,238
6142,6212,122.824033853753,0.206779681051657,104
6148,6212,122.940152805211,0.302212296977774,5
6152,6219,123.029121749527,0.218527264514523,38
6224,6418,124.451766483818,0.298067985296219,53
6226,6299,124.490870291258,0.449659560223237,43
6272,6348,125.415874081948,0.385704847426305,106
